Hydrolab MS5 46008
"Log File Name : Bird_Pond_2022_46008"
"Setup Date (M/D/YYYY) : 6/16/2022"
"Setup Time (HH:MM:SS) : 11:37:49"
"Starting Date (M/D/YYYY) : 6/16/2022"
"Starting Time (HH:MM:SS) : 16:00:00"
"Stopping Date (M/D/YYYY) : 9/15/2022"
"Stopping Time (HH:MM:SS) : 12:00:00"
"Interval (HH:MM:SS) : 01:00:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","pH","","SpCond","","TurbSC","","LDO%",""
"M/D/YYYY","HH:MM:SS","","°C","","Units","","µS/cm","","NTU","","Sat",""

"Late probe turn on at 080122 105949"
"Power loss from 010170 000000 to 080122 105955"
"Late probe turn on at 080122 105955"
"Power loss from 010170 000000 to 080122 110000"
"Late probe turn on at 080122 110000"
8/1/2022,11:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080122 115933"
"Late probe turn on at 080122 115933"
"Power loss from 010170 000000 to 080122 115939"
"Late probe turn on at 080122 115939"
"Power loss from 010170 000000 to 080122 115944"
"Late probe turn on at 080122 115944"
"Power loss from 010170 000000 to 080122 115949"
"Late probe turn on at 080122 115949"
"Power loss from 010170 000000 to 080122 115955"
"Late probe turn on at 080122 115955"
"Power loss from 010170 000000 to 080122 120000"
"Late probe turn on at 080122 120000"
8/1/2022,12:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080122 125933"
"Late probe turn on at 080122 125933"
"Power loss from 010170 000000 to 080122 125939"
"Late probe turn on at 080122 125939"
"Power loss from 010170 000000 to 080122 125944"
"Late probe turn on at 080122 125944"
"Power loss from 010170 000000 to 080122 125949"
"Late probe turn on at 080122 125949"
"Power loss from 010170 000000 to 080122 125955"
"Late probe turn on at 080122 125955"
"Power loss from 010170 000000 to 080122 130000"
"Late probe turn on at 080122 130000"
8/1/2022,13:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080122 135933"
"Late probe turn on at 080122 135933"
"Power loss from 010170 000000 to 080122 135939"
"Late probe turn on at 080122 135939"
"Power loss from 010170 000000 to 080122 135944"
"Late probe turn on at 080122 135944"
"Power loss from 010170 000000 to 080122 135949"
"Late probe turn on at 080122 135949"
"Power loss from 010170 000000 to 080122 135955"
"Late probe turn on at 080122 135955"
"Power loss from 010170 000000 to 080122 140000"
"Late probe turn on at 080122 140000"
8/1/2022,14:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080122 145933"
"Late probe turn on at 080122 145933"
"Power loss from 010170 000000 to 080122 145939"
"Late probe turn on at 080122 145939"
"Power loss from 010170 000000 to 080122 145944"
"Late probe turn on at 080122 145944"
"Power loss from 010170 000000 to 080122 145949"
"Late probe turn on at 080122 145949"
"Power loss from 010170 000000 to 080122 145954"
"Late probe turn on at 080122 145954"
"Power loss from 010170 000000 to 080122 150000"
"Late probe turn on at 080122 150000"
8/1/2022,15:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080122 155933"
"Late probe turn on at 080122 155933"
"Power loss from 010170 000000 to 080122 155939"
"Late probe turn on at 080122 155939"
"Power loss from 010170 000000 to 080122 155944"
"Late probe turn on at 080122 155944"
"Power loss from 010170 000000 to 080122 155949"
"Late probe turn on at 080122 155949"
"Power loss from 010170 000000 to 080122 155955"
"Late probe turn on at 080122 155955"
"Power loss from 010170 000000 to 080122 160000"
"Late probe turn on at 080122 160000"
8/1/2022,16:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080122 165933"
"Late probe turn on at 080122 165933"
"Power loss from 010170 000000 to 080122 165939"
"Late probe turn on at 080122 165939"
"Power loss from 010170 000000 to 080122 165944"
"Late probe turn on at 080122 165944"
"Power loss from 010170 000000 to 080122 165950"
"Late probe turn on at 080122 165950"
"Power loss from 010170 000000 to 080122 165955"
"Late probe turn on at 080122 165955"
"Power loss from 010170 000000 to 080122 170000"
"Late probe turn on at 080122 170000"
8/1/2022,17:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080122 175933"
"Late probe turn on at 080122 175933"
"Power loss from 010170 000000 to 080122 175939"
"Late probe turn on at 080122 175939"
"Power loss from 010170 000000 to 080122 175944"
"Late probe turn on at 080122 175944"
"Power loss from 010170 000000 to 080122 175949"
"Late probe turn on at 080122 175949"
"Power loss from 010170 000000 to 080122 175955"
"Late probe turn on at 080122 175955"
"Power loss from 010170 000000 to 080122 180000"
"Late probe turn on at 080122 180000"
8/1/2022,18:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080122 185933"
"Late probe turn on at 080122 185933"
"Power loss from 010170 000000 to 080122 185939"
"Late probe turn on at 080122 185939"
"Power loss from 010170 000000 to 080122 185944"
"Late probe turn on at 080122 185944"
"Power loss from 010170 000000 to 080122 185949"
"Late probe turn on at 080122 185949"
"Power loss from 010170 000000 to 080122 185954"
"Late probe turn on at 080122 185954"
"Power loss from 010170 000000 to 080122 190000"
"Late probe turn on at 080122 190000"
8/1/2022,19:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080122 195933"
"Late probe turn on at 080122 195933"
"Power loss from 010170 000000 to 080122 195939"
"Late probe turn on at 080122 195939"
"Power loss from 010170 000000 to 080122 195944"
"Late probe turn on at 080122 195944"
"Power loss from 010170 000000 to 080122 195949"
"Late probe turn on at 080122 195949"
"Power loss from 010170 000000 to 080122 195954"
"Late probe turn on at 080122 195954"
"Power loss from 010170 000000 to 080122 200000"
"Late probe turn on at 080122 200000"
8/1/2022,20:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080122 205933"
"Late probe turn on at 080122 205933"
"Power loss from 010170 000000 to 080122 205939"
"Late probe turn on at 080122 205939"
"Power loss from 010170 000000 to 080122 205944"
"Late probe turn on at 080122 205944"
"Power loss from 010170 000000 to 080122 205949"
"Late probe turn on at 080122 205949"
"Power loss from 010170 000000 to 080122 205955"
"Late probe turn on at 080122 205955"
"Power loss from 010170 000000 to 080122 210000"
"Late probe turn on at 080122 210000"
8/1/2022,21:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080122 215933"
"Late probe turn on at 080122 215933"
"Power loss from 010170 000000 to 080122 215939"
"Late probe turn on at 080122 215939"
"Power loss from 010170 000000 to 080122 215944"
"Late probe turn on at 080122 215944"
"Power loss from 010170 000000 to 080122 215949"
"Late probe turn on at 080122 215949"
"Power loss from 010170 000000 to 080122 215955"
"Late probe turn on at 080122 215955"
"Power loss from 010170 000000 to 080122 220000"
"Late probe turn on at 080122 220000"
8/1/2022,22:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080122 225933"
"Late probe turn on at 080122 225933"
"Power loss from 010170 000000 to 080122 225939"
"Late probe turn on at 080122 225939"
"Power loss from 010170 000000 to 080122 225944"
"Late probe turn on at 080122 225944"
"Power loss from 010170 000000 to 080122 225949"
"Late probe turn on at 080122 225949"
"Power loss from 010170 000000 to 080122 225955"
"Late probe turn on at 080122 225955"
"Power loss from 010170 000000 to 080122 235934"
"Late probe turn on at 080122 235934"
"Power loss from 010170 000000 to 080122 235940"
"Late probe turn on at 080122 235940"
"Power loss from 010170 000000 to 080122 235946"
"Late probe turn on at 080122 235946"
"Power loss from 010170 000000 to 080122 235952"
"Late probe turn on at 080122 235952"
"Power loss from 010170 000000 to 080122 235958"
"Late probe turn on at 080122 235958"
8/2/2022,00:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080222 005934"
"Late probe turn on at 080222 005934"
"Power loss from 010170 000000 to 080222 005940"
"Late probe turn on at 080222 005940"
"Power loss from 010170 000000 to 080222 005946"
"Late probe turn on at 080222 005946"
"Power loss from 010170 000000 to 080222 005951"
"Late probe turn on at 080222 005951"
"Power loss from 010170 000000 to 080222 005957"
"Late probe turn on at 080222 005957"
8/2/2022,01:00:01,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080222 015934"
"Late probe turn on at 080222 015934"
"Power loss from 010170 000000 to 080222 015940"
"Late probe turn on at 080222 015940"
"Power loss from 010170 000000 to 080222 015946"
"Late probe turn on at 080222 015946"
"Power loss from 010170 000000 to 080222 015951"
"Late probe turn on at 080222 015951"
"Power loss from 010170 000000 to 080222 015957"
"Late probe turn on at 080222 015957"
8/2/2022,02:00:01,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080222 025935"
"Late probe turn on at 080222 025935"
"Power loss from 010170 000000 to 080222 025940"
"Late probe turn on at 080222 025940"
"Power loss from 010170 000000 to 080222 025947"
"Late probe turn on at 080222 025947"
"Power loss from 010170 000000 to 080222 025952"
"Late probe turn on at 080222 025952"
"Power loss from 010170 000000 to 080222 025958"
"Late probe turn on at 080222 025958"
8/2/2022,03:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080222 035935"
"Late probe turn on at 080222 035935"
"Power loss from 010170 000000 to 080222 035940"
"Late probe turn on at 080222 035940"
"Power loss from 010170 000000 to 080222 035946"
"Late probe turn on at 080222 035946"
"Power loss from 010170 000000 to 080222 035952"
"Late probe turn on at 080222 035952"
"Power loss from 010170 000000 to 080222 035958"
"Late probe turn on at 080222 035958"
8/2/2022,04:00:02,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080222 045935"
"Late probe turn on at 080222 045935"
"Power loss from 010170 000000 to 080222 045940"
"Late probe turn on at 080222 045940"
"Power loss from 010170 000000 to 080222 045946"
"Late probe turn on at 080222 045946"
"Power loss from 010170 000000 to 080222 045951"
"Late probe turn on at 080222 045951"
"Power loss from 010170 000000 to 080222 045955"
"Late probe turn on at 080222 045955"
"Power loss from 010170 000000 to 080222 050000"
"Late probe turn on at 080222 050000"
8/2/2022,05:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080222 055934"
"Late probe turn on at 080222 055934"
"Power loss from 010170 000000 to 080222 055939"
"Late probe turn on at 080222 055939"
"Power loss from 010170 000000 to 080222 055944"
"Late probe turn on at 080222 055944"
"Power loss from 010170 000000 to 080222 055948"
"Late probe turn on at 080222 055948"
"Power loss from 010170 000000 to 080222 055953"
"Late probe turn on at 080222 055953"
"Power loss from 010170 000000 to 080222 055957"
"Late probe turn on at 080222 055957"
"Power loss from 010170 000000 to 080222 065934"
"Late probe turn on at 080222 065934"
"Power loss from 010170 000000 to 080222 065939"
"Late probe turn on at 080222 065939"
"Power loss from 010170 000000 to 080222 065943"
"Late probe turn on at 080222 065943"
"Power loss from 010170 000000 to 080222 065948"
"Late probe turn on at 080222 065948"
"Power loss from 010170 000000 to 080222 065952"
"Late probe turn on at 080222 065952"
"Power loss from 010170 000000 to 080222 065957"
"Late probe turn on at 080222 065957"
"Power loss from 010170 000000 to 080222 075933"
"Late probe turn on at 080222 075933"
"Power loss from 010170 000000 to 080222 075938"
"Late probe turn on at 080222 075938"
"Power loss from 010170 000000 to 080222 075942"
"Late probe turn on at 080222 075942"
"Power loss from 010170 000000 to 080222 075947"
"Late probe turn on at 080222 075947"
"Power loss from 010170 000000 to 080222 075951"
"Late probe turn on at 080222 075951"
"Power loss from 010170 000000 to 080222 075955"
"Late probe turn on at 080222 075955"
"Power loss from 010170 000000 to 080222 080000"
"Late probe turn on at 080222 080000"
8/2/2022,08:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080222 085933"
"Late probe turn on at 080222 085933"
"Power loss from 010170 000000 to 080222 085938"
"Late probe turn on at 080222 085938"
"Power loss from 010170 000000 to 080222 085942"
"Late probe turn on at 080222 085942"
"Power loss from 010170 000000 to 080222 085947"
"Late probe turn on at 080222 085947"
"Power loss from 010170 000000 to 080222 085951"
"Late probe turn on at 080222 085951"
"Power loss from 010170 000000 to 080222 085956"
"Late probe turn on at 080222 085956"
"Power loss from 010170 000000 to 080222 090000"
"Late probe turn on at 080222 090000"
8/2/2022,09:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080222 095933"
"Late probe turn on at 080222 095933"
"Power loss from 010170 000000 to 080222 095938"
"Late probe turn on at 080222 095938"
"Power loss from 010170 000000 to 080222 095942"
"Late probe turn on at 080222 095942"
"Power loss from 010170 000000 to 080222 095947"
"Late probe turn on at 080222 095947"
"Power loss from 010170 000000 to 080222 095951"
"Late probe turn on at 080222 095951"
"Power loss from 010170 000000 to 080222 095956"
"Late probe turn on at 080222 095956"
"Power loss from 010170 000000 to 080222 100000"
"Late probe turn on at 080222 100000"
8/2/2022,10:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080222 105933"
"Late probe turn on at 080222 105933"
"Power loss from 010170 000000 to 080222 105938"
"Late probe turn on at 080222 105938"
"Power loss from 010170 000000 to 080222 105942"
"Late probe turn on at 080222 105942"
"Power loss from 010170 000000 to 080222 105946"
"Late probe turn on at 080222 105946"
"Power loss from 010170 000000 to 080222 105951"
"Late probe turn on at 080222 105951"
"Power loss from 010170 000000 to 080222 105955"
"Late probe turn on at 080222 105955"
"Power loss from 010170 000000 to 080222 110000"
"Late probe turn on at 080222 110000"
8/2/2022,11:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080222 115933"
"Late probe turn on at 080222 115933"
"Power loss from 010170 000000 to 080222 115938"
"Late probe turn on at 080222 115938"
"Power loss from 010170 000000 to 080222 115942"
"Late probe turn on at 080222 115942"
"Power loss from 010170 000000 to 080222 115946"
"Late probe turn on at 080222 115946"
"Power loss from 010170 000000 to 080222 115951"
"Late probe turn on at 080222 115951"
"Power loss from 010170 000000 to 080222 115956"
"Late probe turn on at 080222 115956"
"Power loss from 010170 000000 to 080222 120000"
"Late probe turn on at 080222 120000"
8/2/2022,12:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080222 125933"
"Late probe turn on at 080222 125933"
"Power loss from 010170 000000 to 080222 125938"
"Late probe turn on at 080222 125938"
"Power loss from 010170 000000 to 080222 125942"
"Late probe turn on at 080222 125942"
"Power loss from 010170 000000 to 080222 125946"
"Late probe turn on at 080222 125946"
"Power loss from 010170 000000 to 080222 125951"
"Late probe turn on at 080222 125951"
"Power loss from 010170 000000 to 080222 125955"
"Late probe turn on at 080222 125955"
"Power loss from 010170 000000 to 080222 130000"
"Late probe turn on at 080222 130000"
8/2/2022,13:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN",""
"Power loss from 010170 000000 to 080222 135933"
"Late probe turn on at 080222 135933"
"Power loss from 010170 000000 to 080222 135938"
"Late probe turn on at 080222 135938"
"Power loss from 010170 000000 to 080222 135942"
"Late probe turn on at 080222 135942"
"Power loss from 010170 000000 to 080222 135946"
