Mini Sonde 5 64819
"Log File Name : Vogel_Lake_64819"
"Setup Date (M/D/YYYY) : 5/27/2021"
"Setup Time (HH:MM:SS) : 10:24:42"
"Starting Date (M/D/YYYY) : 5/27/2021"
"Starting Time (HH:MM:SS) : 12:00:00"
"Stopping Date (M/D/YYYY) : 9/27/2021"
"Stopping Time (HH:MM:SS) : 12:00:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:02:00"
"Circltr warmup (HH:MM:SS) : 00:02:00"

"Date","Time","","Temp","","pH","","SpCond","","TurbSC","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","Units","","µS/cm","","NTU","","mg/l","","%Left",""

"Power loss from 010170 000000 to 060421 001308"
"Late probe turn on at 060421 001308"
"Power loss from 010170 000000 to 060421 001313"
"Late probe turn on at 060421 001313"
"Power loss from 010170 000000 to 060421 001318"
"Late probe turn on at 060421 001318"
"Power loss from 010170 000000 to 060421 001322"
"Late probe turn on at 060421 001322"
"Power loss from 010170 000000 to 060421 001327"
"Late probe turn on at 060421 001327"
"Power loss from 010170 000000 to 060421 001331"
"Late probe turn on at 060421 001331"
"Power loss from 010170 000000 to 060421 001336"
"Late probe turn on at 060421 001336"
"Power loss from 010170 000000 to 060421 001341"
"Late probe turn on at 060421 001341"
"Power loss from 010170 000000 to 060421 001346"
"Late probe turn on at 060421 001346"
"Power loss from 010170 000000 to 060421 001351"
"Late probe turn on at 060421 001351"
"Power loss from 010170 000000 to 060421 001356"
"Late probe turn on at 060421 001356"
"Power loss from 010170 000000 to 060421 001401"
"Late probe turn on at 060421 001401"
"Power loss from 010170 000000 to 060421 001405"
"Late probe turn on at 060421 001405"
"Power loss from 010170 000000 to 060421 001410"
"Late probe turn on at 060421 001410"
"Power loss from 010170 000000 to 060421 001415"
"Late probe turn on at 060421 001415"
"Power loss from 010170 000000 to 060421 001420"
"Late probe turn on at 060421 001420"
"Power loss from 010170 000000 to 060421 001425"
"Late probe turn on at 060421 001425"
"Power loss from 010170 000000 to 060421 001430"
"Late probe turn on at 060421 001430"
"Power loss from 010170 000000 to 060421 001435"
"Late probe turn on at 060421 001435"
"Power loss from 010170 000000 to 060421 001440"
"Late probe turn on at 060421 001440"
"Power loss from 010170 000000 to 060421 001445"
"Late probe turn on at 060421 001445"
"Power loss from 010170 000000 to 060421 001450"
"Late probe turn on at 060421 001450"
"Power loss from 010170 000000 to 060421 001455"
"Late probe turn on at 060421 001455"
"Power loss from 010170 000000 to 060421 001500"
"Late probe turn on at 060421 001500"
6/4/2021,00:15:00,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
"Power loss from 010170 000000 to 060421 002808"
"Late probe turn on at 060421 002808"
"Power loss from 010170 000000 to 060421 002813"
"Late probe turn on at 060421 002813"
"Power loss from 010170 000000 to 060421 002817"
"Late probe turn on at 060421 002817"
"Power loss from 010170 000000 to 060421 002821"
"Late probe turn on at 060421 002821"
"Power loss from 010170 000000 to 060421 002826"
"Late probe turn on at 060421 002826"
"Power loss from 010170 000000 to 060421 002830"
"Late probe turn on at 060421 002830"
"Power loss from 010170 000000 to 060421 002834"
"Late probe turn on at 060421 002834"
"Power loss from 010170 000000 to 060421 002839"
"Late probe turn on at 060421 002839"
"Power loss from 010170 000000 to 060421 002844"
"Late probe turn on at 060421 002844"
"Power loss from 010170 000000 to 060421 002849"
"Late probe turn on at 060421 002849"
"Power loss from 010170 000000 to 060421 002854"
"Late probe turn on at 060421 002854"
"Power loss from 010170 000000 to 060421 002859"
"Late probe turn on at 060421 002859"
"Power loss from 010170 000000 to 060421 002904"
"Late probe turn on at 060421 002904"
"Power loss from 010170 000000 to 060421 002909"
"Late probe turn on at 060421 002909"
"Power loss from 010170 000000 to 060421 002914"
"Late probe turn on at 060421 002914"
"Power loss from 010170 000000 to 060421 002919"
"Late probe turn on at 060421 002919"
"Power loss from 010170 000000 to 060421 002924"
"Late probe turn on at 060421 002924"
"Power loss from 010170 000000 to 060421 002929"
"Late probe turn on at 060421 002929"
"Power loss from 010170 000000 to 060421 002934"
"Late probe turn on at 060421 002934"
"Power loss from 010170 000000 to 060421 002939"
"Late probe turn on at 060421 002939"
"Power loss from 010170 000000 to 060421 002944"
"Late probe turn on at 060421 002944"
"Power loss from 010170 000000 to 060421 002949"
"Late probe turn on at 060421 002949"
"Power loss from 010170 000000 to 060421 002954"
"Late probe turn on at 060421 002954"
"Power loss from 010170 000000 to 060421 002959"
"Late probe turn on at 060421 002959"
"Power loss from 010170 000000 to 060421 004308"
"Late probe turn on at 060421 004308"
"Power loss from 010170 000000 to 060421 004313"
"Late probe turn on at 060421 004313"
"Power loss from 010170 000000 to 060421 004318"
"Late probe turn on at 060421 004318"
"Power loss from 010170 000000 to 060421 004322"
"Late probe turn on at 060421 004322"
"Power loss from 010170 000000 to 060421 004327"
"Late probe turn on at 060421 004327"
"Power loss from 010170 000000 to 060421 004331"
"Late probe turn on at 060421 004331"
"Power loss from 010170 000000 to 060421 004336"
"Late probe turn on at 060421 004336"
"Power loss from 010170 000000 to 060421 004341"
"Late probe turn on at 060421 004341"
"Power loss from 010170 000000 to 060421 004346"
"Late probe turn on at 060421 004346"
"Power loss from 010170 000000 to 060421 004351"
"Late probe turn on at 060421 004351"
"Power loss from 010170 000000 to 060421 004356"
"Late probe turn on at 060421 004356"
"Power loss from 010170 000000 to 060421 004400"
"Late probe turn on at 060421 004400"
"Power loss from 010170 000000 to 060421 004405"
"Late probe turn on at 060421 004405"
"Power loss from 010170 000000 to 060421 004410"
"Late probe turn on at 060421 004410"
"Power loss from 010170 000000 to 060421 004415"
"Late probe turn on at 060421 004415"
"Power loss from 010170 000000 to 060421 004420"
"Late probe turn on at 060421 004420"
"Power loss from 010170 000000 to 060421 004425"
"Late probe turn on at 060421 004425"
"Power loss from 010170 000000 to 060421 004430"
"Late probe turn on at 060421 004430"
"Power loss from 010170 000000 to 060421 004435"
"Late probe turn on at 060421 004435"
"Power loss from 010170 000000 to 060421 004440"
"Late probe turn on at 060421 004440"
"Power loss from 010170 000000 to 060421 004445"
"Late probe turn on at 060421 004445"
"Power loss from 010170 000000 to 060421 004450"
"Late probe turn on at 060421 004450"
"Power loss from 010170 000000 to 060421 004455"
"Late probe turn on at 060421 004455"
"Power loss from 010170 000000 to 060421 004500"
"Late probe turn on at 060421 004500"
6/4/2021,00:45:00,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
"Power loss from 010170 000000 to 060421 005808"
"Late probe turn on at 060421 005808"
"Power loss from 010170 000000 to 060421 005813"
"Late probe turn on at 060421 005813"
"Power loss from 010170 000000 to 060421 005818"
"Late probe turn on at 060421 005818"
"Power loss from 010170 000000 to 060421 005822"
"Late probe turn on at 060421 005822"
"Power loss from 010170 000000 to 060421 005826"
"Late probe turn on at 060421 005826"
"Power loss from 010170 000000 to 060421 005831"
"Late probe turn on at 060421 005831"
"Power loss from 010170 000000 to 060421 005836"
"Late probe turn on at 060421 005836"
"Power loss from 010170 000000 to 060421 005841"
"Late probe turn on at 060421 005841"
"Power loss from 010170 000000 to 060421 005846"
"Late probe turn on at 060421 005846"
"Power loss from 010170 000000 to 060421 005851"
"Late probe turn on at 060421 005851"
"Power loss from 010170 000000 to 060421 005856"
"Late probe turn on at 060421 005856"
"Power loss from 010170 000000 to 060421 005901"
"Late probe turn on at 060421 005901"
"Power loss from 010170 000000 to 060421 005905"
"Late probe turn on at 060421 005905"
"Power loss from 010170 000000 to 060421 005910"
"Late probe turn on at 060421 005910"
"Power loss from 010170 000000 to 060421 005915"
"Late probe turn on at 060421 005915"
"Power loss from 010170 000000 to 060421 005920"
"Late probe turn on at 060421 005920"
"Power loss from 010170 000000 to 060421 005925"
"Late probe turn on at 060421 005925"
"Power loss from 010170 000000 to 060421 005930"
"Late probe turn on at 060421 005930"
"Power loss from 010170 000000 to 060421 005935"
"Late probe turn on at 060421 005935"
"Power loss from 010170 000000 to 060421 005940"
"Late probe turn on at 060421 005940"
"Power loss from 010170 000000 to 060421 005945"
"Late probe turn on at 060421 005945"
"Power loss from 010170 000000 to 060421 005950"
"Late probe turn on at 060421 005950"
"Power loss from 010170 000000 to 060421 005955"
"Late probe turn on at 060421 005955"
"Power loss from 010170 000000 to 060421 010000"
"Late probe turn on at 060421 010000"
6/4/2021,01:00:00,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
"Power loss from 010170 000000 to 060421 011308"
"Late probe turn on at 060421 011308"
"Power loss from 010170 000000 to 060421 011313"
"Late probe turn on at 060421 011313"
"Power loss from 010170 000000 to 060421 011317"
"Late probe turn on at 060421 011317"
"Power loss from 010170 000000 to 060421 011321"
"Late probe turn on at 060421 011321"
"Power loss from 010170 000000 to 060421 011326"
"Late probe turn on at 060421 011326"
"Power loss from 010170 000000 to 060421 011330"
"Late probe turn on at 060421 011330"
"Power loss from 010170 000000 to 060421 011335"
"Late probe turn on at 060421 011335"
"Power loss from 010170 000000 to 060421 011340"
"Late probe turn on at 060421 011340"
"Power loss from 010170 000000 to 060421 011345"
"Late probe turn on at 060421 011345"
"Power loss from 010170 000000 to 060421 011350"
"Late probe turn on at 060421 011350"
"Power loss from 010170 000000 to 060421 011355"
"Late probe turn on at 060421 011355"
"Power loss from 010170 000000 to 060421 011400"
"Late probe turn on at 060421 011400"
"Power loss from 010170 000000 to 060421 011404"
"Late probe turn on at 060421 011404"
"Power loss from 010170 000000 to 060421 011409"
"Late probe turn on at 060421 011409"
"Power loss from 010170 000000 to 060421 011414"
"Late probe turn on at 060421 011414"
"Power loss from 010170 000000 to 060421 011419"
"Late probe turn on at 060421 011419"
"Power loss from 010170 000000 to 060421 011424"
"Late probe turn on at 060421 011424"
"Power loss from 010170 000000 to 060421 011429"
"Late probe turn on at 060421 011429"
"Power loss from 010170 000000 to 060421 011434"
"Late probe turn on at 060421 011434"
"Power loss from 010170 000000 to 060421 011439"
"Late probe turn on at 060421 011439"
"Power loss from 010170 000000 to 060421 011444"
"Late probe turn on at 060421 011444"
"Power loss from 010170 000000 to 060421 011449"
"Late probe turn on at 060421 011449"
"Power loss from 010170 000000 to 060421 011454"
"Late probe turn on at 060421 011454"
"Power loss from 010170 000000 to 060421 011459"
"Late probe turn on at 060421 011459"
"Power loss from 010170 000000 to 060421 012808"
"Late probe turn on at 060421 012808"
"Power loss from 010170 000000 to 060421 012812"
"Late probe turn on at 060421 012812"
"Power loss from 010170 000000 to 060421 012816"
"Late probe turn on at 060421 012816"
"Power loss from 010170 000000 to 060421 012821"
"Late probe turn on at 060421 012821"
"Power loss from 010170 000000 to 060421 012825"
"Late probe turn on at 060421 012825"
"Power loss from 010170 000000 to 060421 012829"
"Late probe turn on at 060421 012829"
"Power loss from 010170 000000 to 060421 012834"
"Late probe turn on at 060421 012834"
"Power loss from 010170 000000 to 060421 012839"
"Late probe turn on at 060421 012839"
"Power loss from 010170 000000 to 060421 012844"
"Late probe turn on at 060421 012844"
"Power loss from 010170 000000 to 060421 012849"
"Late probe turn on at 060421 012849"
"Power loss from 010170 000000 to 060421 012854"
"Late probe turn on at 060421 012854"
"Power loss from 010170 000000 to 060421 012859"
"Late probe turn on at 060421 012859"
"Power loss from 010170 000000 to 060421 012904"
"Late probe turn on at 060421 012904"
"Power loss from 010170 000000 to 060421 012909"
"Late probe turn on at 060421 012909"
"Power loss from 010170 000000 to 060421 012914"
"Late probe turn on at 060421 012914"
"Power loss from 010170 000000 to 060421 012919"
"Late probe turn on at 060421 012919"
"Power loss from 010170 000000 to 060421 012924"
"Late probe turn on at 060421 012924"
"Power loss from 010170 000000 to 060421 012929"
"Late probe turn on at 060421 012929"
"Power loss from 010170 000000 to 060421 012934"
"Late probe turn on at 060421 012934"
"Power loss from 010170 000000 to 060421 012939"
"Late probe turn on at 060421 012939"
"Power loss from 010170 000000 to 060421 012944"
"Late probe turn on at 060421 012944"
"Power loss from 010170 000000 to 060421 012949"
"Late probe turn on at 060421 012949"
"Power loss from 010170 000000 to 060421 012954"
"Late probe turn on at 060421 012954"
"Power loss from 010170 000000 to 060421 012959"
"Late probe turn on at 060421 012959"
"Power loss from 010170 000000 to 060421 014308"
"Late probe turn on at 060421 014308"
"Power loss from 010170 000000 to 060421 014312"
"Late probe turn on at 060421 014312"
"Power loss from 010170 000000 to 060421 014316"
"Late probe turn on at 060421 014316"
"Power loss from 010170 000000 to 060421 014321"
"Late probe turn on at 060421 014321"
"Power loss from 010170 000000 to 060421 014325"
"Late probe turn on at 060421 014325"
"Power loss from 010170 000000 to 060421 014329"
"Late probe turn on at 060421 014329"
"Power loss from 010170 000000 to 060421 014334"
"Late probe turn on at 060421 014334"
"Power loss from 010170 000000 to 060421 014339"
"Late probe turn on at 060421 014339"
"Power loss from 010170 000000 to 060421 014344"
"Late probe turn on at 060421 014344"
"Power loss from 010170 000000 to 060421 014349"
"Late probe turn on at 060421 014349"
"Power loss from 010170 000000 to 060421 014354"
"Late probe turn on at 060421 014354"
"Power loss from 010170 000000 to 060421 014359"
"Late probe turn on at 060421 014359"
"Power loss from 010170 000000 to 060421 014404"
"Late probe turn on at 060421 014404"
"Power loss from 010170 000000 to 060421 014409"
"Late probe turn on at 060421 014409"
"Power loss from 010170 000000 to 060421 014414"
"Late probe turn on at 060421 014414"
"Power loss from 010170 000000 to 060421 014419"
"Late probe turn on at 060421 014419"
"Power loss from 010170 000000 to 060421 014424"
"Late probe turn on at 060421 014424"
"Power loss from 010170 000000 to 060421 014429"
"Late probe turn on at 060421 014429"
"Power loss from 010170 000000 to 060421 014434"
"Late probe turn on at 060421 014434"
"Power loss from 010170 000000 to 060421 014439"
"Late probe turn on at 060421 014439"
"Power loss from 010170 000000 to 060421 014444"
"Late probe turn on at 060421 014444"
"Power loss from 010170 000000 to 060421 014449"
"Late probe turn on at 060421 014449"
